carat,cut,color,clarity,depth,table,price,x,y,z,resid
2.05,Very Good,G,SI1,63.4,58,12515,8.03,7.96,5.07,0.8049738717833144
2,Premium,G,SI2,59.1,59,12521,8.2,8.14,4.83,0.8393849511094799
1.54,Premium,G,VS2,59.8,58,12522,7.45,7.49,4.47,1.3008181996048
1.5,Very Good,F,VS2,61.3,58,12526,7.24,7.29,4.45,1.3599063310738706
1.75,Premium,I,VS1,60.6,60,12529,7.84,7.8,4.74,1.05056383737452
1.58,Premium,G,VS1,62.1,59,12530,7.43,7.46,4.62,1.2468995475322557
1.51,Premium,E,SI1,61.5,58,12530,7.33,7.38,4.52,1.3452771779930814
1.75,Ideal,I,VS2,61.6,55,12531,7.72,7.77,4.77,1.0507315385218392
2.03,Premium,J,SI2,62.7,59,12531,8.08,8.02,5.05,0.8193547794274328
1.23,Ideal,E,VVS2,61.7,57,12539,6.85,6.91,4.25,1.898417282111494
1.06,Ideal,F,IF,61.9,55,12539,6.54,6.57,4.06,2.435836737932152
2.01,Premium,J,VS2,61.8,61,12541,8.06,7.97,4.95,0.8337280409841679
1.62,Ideal,H,VS2,61.5,61,12542,7.53,7.48,4.62,1.1968818909635561
1.13,Premium,F,IF,60,58,12543,6.78,6.76,4.06,2.1889958841325328
1.07,Ideal,D,VVS2,60.3,56,12545,6.63,6.68,4.01,2.39895502355069
1.51,Ideal,F,SI1,62.8,57,12545,7.28,7.33,4.59,1.346887645484695
3.22,Ideal,I,I1,62.6,55,12545,9.49,9.42,5.92,0.37860867914040824
1.6,Good,H,VS1,59.9,61,12546,7.59,7.56,4.54,1.2224493319354375
1.47,Very Good,E,VS2,62.4,59,12547,7.13,7.2,4.47,1.4090940316986942
1.57,Good,G,VS2,57.8,60,12547,7.66,7.6,4.41,1.2619473886547186
1.13,Premium,F,IF,59.8,60,12549,6.82,6.76,4.06,2.1900430000780657
1.51,Premium,G,VS2,60.7,60,12551,7.4,7.36,4.48,1.347531832481338
1.51,Very Good,G,VS2,58.7,63,12551,7.45,7.4,4.36,1.347531832481338
1.51,Ideal,G,VS2,62.1,54,12551,7.34,7.31,4.55,1.347531832481338
1.51,Very Good,G,VS2,63.1,56,12551,7.33,7.29,4.61,1.347531832481338
2,Good,H,SI2,63.8,59,12554,7.93,7.88,5.04,0.8415972107841561
2.11,Premium,J,SI2,60.7,60,12554,8.27,8.2,5,0.7693738596817568
2,Fair,H,SI2,65.9,58,12554,7.84,7.8,5.15,0.8415972107841561
2.04,Ideal,J,SI1,59.1,59,12554,8.29,8.24,4.88,0.8141266582064575
2.11,Premium,J,SI2,61,58,12554,8.29,8.2,5.03,0.7693738596817568
2,Good,I,SI1,63.9,57,12554,8.01,7.91,5.09,0.8415972107841561
1.64,Very Good,F,SI1,62.8,59,12555,7.51,7.53,4.72,1.1737377382837284
1.21,Ideal,F,VVS1,61.1,57,12556,6.87,6.91,4.21,1.953941084789519
1.73,Very Good,I,VS1,62.2,59,12559,7.62,7.65,4.75,1.0735608968794403
1.64,Ideal,H,VS2,60.6,57,12561,7.71,7.67,4.66,1.174298664323529
2.01,Ideal,J,SI2,62.9,54,12565,8.03,8.07,5.06,0.835323565502438
1.6,Ideal,H,VS1,61.4,57,12566,7.53,7.59,4.64,1.2243980794755867
1.51,Premium,G,VS2,62,57,12571,7.38,7.33,4.56,1.3496791224701539
2.03,Ideal,G,SI2,62.2,57,12573,8.09,8.06,5.03,0.8221010008571633
1.5,Ideal,G,VS1,61,57,12576,7.32,7.4,4.49,1.3653346654626366
2,Premium,D,SI2,59.3,62,12576,8.12,8.06,4.8,0.8430720505672723
1.27,Ideal,F,VVS2,62.2,54,12576,6.92,6.95,4.31,1.8045951372038835
1.6,Good,E,SI1,63.6,58,12581,7.44,7.38,4.71,1.2258596401307003
1.01,Very Good,D,IF,63.3,55,12581,6.36,6.28,4,2.6501264594433382
1.54,Fair,E,SI1,64.7,56,12581,7.28,7.22,4.69,1.3069472743354096
1.25,Ideal,F,VVS1,62.2,56,12584,6.89,6.93,4.3,1.8544219311210572
1.5,Premium,E,VS2,59.4,62,12587,7.48,7.4,4.42,1.366528899028167
3.5,Ideal,H,I1,62.8,57,12587,9.65,9.59,6.03,0.33033695953715614
2,Ideal,H,SI2,61.5,57,12587,8.04,8,4.93,0.8438094704588318
2.02,Ideal,J,SI1,62.4,56,12591,8.03,8.19,5.06,0.8301193868291062
2.02,Fair,I,SI2,64.5,60,12592,7.94,7.82,5.08,0.8301853164126849
1.54,Premium,G,SI1,61,59,12592,7.43,7.38,4.52,1.3080899831834885
1.52,Very Good,G,VS2,60.8,57,12596,7.41,7.49,4.53,1.3374864510909588
2.02,Very Good,J,SI1,59.8,59.9,12598,8.16,8.21,4.9,0.8305808939141522
1.53,Premium,G,VS2,61.8,59,12602,7.31,7.45,4.56,1.3234994094041566
1.51,Very Good,G,VS1,63.1,55,12603,7.34,7.3,4.62,1.3531147864522601
1.74,Ideal,H,SI1,61.9,55,12605,7.71,7.74,4.78,1.0671357306387794
1.5,Fair,D,VS2,65.4,53,12606,7.12,7.1,4.65,1.368591666095897
2.01,Ideal,I,SI1,62.9,55,12606,8.07,8,5.05,0.8380492532211484
2.01,Ideal,J,SI1,62.3,57,12607,8.05,7.99,5,0.83811573340941
1.71,Premium,H,VS2,58.8,60,12607,7.85,7.8,4.6,1.0988698031949433
1.36,Ideal,F,VVS2,61.6,56,12608,7.17,7.08,4.39,1.613068200127206
1.79,Very Good,I,VS2,60.5,56,12610,7.87,7.9,4.77,1.0180591537948787
2,Fair,F,SI2,59.8,68,12610,8.13,7.95,4.81,0.8453513484139087
2.1,Very Good,I,SI2,60.6,60,12612,8.29,8.33,5.04,0.7791063487842692
1.21,Ideal,F,VVS1,62,58,12613,6.82,6.86,4.24,1.962811317493644
1.39,Very Good,E,VS1,60.9,61,12614,7.15,7.19,4.37,1.555892179919922
2.02,Good,F,SI2,57.1,60,12615,8.31,8.25,4.73,0.8317016968349759
1.53,Ideal,F,SI1,62.2,55,12616,7.35,7.37,4.57,1.3249697309191282
1.53,Ideal,F,SI1,61.5,56,12616,7.38,7.42,4.56,1.3249697309191282
2.01,Fair,H,SI2,65.9,57,12617,7.8,7.74,5.12,0.8387805352920227
2.01,Very Good,H,SI2,63.4,58,12617,8.01,7.94,5.06,0.8387805352920227
2.01,Ideal,I,SI1,62.4,54,12617,8.04,7.96,5,0.8387805352920227
2.01,Premium,I,SI1,61,60,12617,8.16,8.11,4.96,0.8387805352920227
2.03,Ideal,G,SI1,63,56,12618,8.04,7.99,5.05,0.8250433809604459
1.63,Ideal,H,VS2,61.3,56,12620,7.6,7.57,4.65,1.191969337737097
1.7,Very Good,I,VS1,61.9,57,12621,7.67,7.64,4.74,1.1109560415427011
1.53,Very Good,F,SI1,61.9,56,12621,7.45,7.32,4.57,1.3254948457459022
1.58,Ideal,F,SI1,60.3,56,12621,7.56,7.62,4.58,1.2559552425701996
0.26,Ideal,F,VVS1,62.7,55,635,4.07,4.1,2.56,1.3000631336658075
0.3,Ideal,H,VVS1,62,56,636,4.31,4.34,2.68,1.0244702033050181
0.42,Ideal,J,VS1,62.3,53,636,4.83,4.86,3.02,0.5829288160919698
0.36,Ideal,D,SI1,61.3,56,636,4.61,4.65,2.84,0.7547551317802597
0.4,Very Good,G,SI1,58.3,62,636,4.81,4.86,2.82,0.6325937639273013
0.31,Premium,D,VS2,61.7,58,636,4.32,4.37,2.68,0.9696945736976469
0.31,Very Good,E,VS1,61.9,56,636,4.32,4.37,2.69,0.9696945736976469
0.31,Ideal,D,VS2,62.1,55,636,4.32,4.38,2.7,0.9696945736976469
0.31,Premium,E,VS1,61,60,636,4.35,4.37,2.66,0.9696945736976469
0.41,Ideal,J,VS2,61.8,55,637,4.78,4.81,2.96,0.6079053842860296
0.41,Ideal,J,VS2,62.2,54.4,637,4.72,4.75,2.95,0.6079053842860296
0.32,Ideal,E,VS2,61.6,56,637,4.4,4.43,2.72,0.9208961222165473
0.3,Ideal,G,VS1,60.4,55,637,4.38,4.41,2.66,1.0260810055114722
0.38,Ideal,H,SI1,61.2,55.1,637,4.69,4.73,2.88,0.69045976799461
0.34,Ideal,E,SI1,61,55,637,4.54,4.56,2.77,0.8319326485828302
0.34,Ideal,E,SI1,61.2,57,637,4.48,4.51,2.75,0.8319326485828302
0.31,Good,F,VS2,58.2,58,637,4.46,4.51,2.61,0.9712192507003158
0.3,Ideal,G,VVS2,61.1,58,638,4.33,4.35,2.65,1.0276918077179267
0.31,Ideal,E,VS1,60.1,55,638,4.42,4.53,2.69,0.9727439277029851
0.32,Good,E,VS1,64.3,59,638,4.28,4.34,2.77,0.9223417990175151
0.32,Fair,F,SI1,64.4,54,638,4.36,4.33,2.8,0.9223417990175151
0.32,Premium,F,SI1,60.7,62,638,4.43,4.4,2.68,0.9223417990175151
0.38,Ideal,F,I1,62.5,57,638,4.64,4.61,2.89,0.691543692277176
0.3,Very Good,G,VVS2,62.9,55,638,4.28,4.31,2.7,1.0276918077179267
0.41,Good,D,SI2,63.1,54,638,4.72,4.75,2.99,0.6088597098500579
0.41,Good,E,SI2,63.5,55,638,4.69,4.73,2.99,0.6088597098500579
0.41,Good,E,SI2,63.8,57,638,4.68,4.75,3.01,0.6088597098500579
0.41,Very Good,D,SI2,62.3,61,638,4.72,4.75,2.95,0.6088597098500579
0.41,Very Good,E,SI2,62.8,58,638,4.69,4.73,2.96,0.6088597098500579
0.41,Very Good,E,SI2,63,57,638,4.7,4.73,2.97,0.6088597098500579
1.7,Ideal,I,VS1,62.2,55,12622,7.63,7.67,4.76,1.1110440659497656
1.7,Very Good,I,VS1,59.8,59,12622,7.7,7.79,4.63,1.1110440659497656
1.51,Ideal,G,VS2,61.8,55,12626,7.43,7.39,4.58,1.3555841699393978
1.3,Ideal,F,VVS2,62.1,55,12629,6.96,7.04,4.35,1.742665580264984
2.18,Premium,H,SI2,59.4,61,12631,8.49,8.45,0,0.732891942236994
2.11,Premium,H,SI2,60.9,59,12633,8.3,8.25,5.04,0.7742153870765994
2.11,Fair,G,SI2,65,56,12633,8.06,8.01,5.22,0.7742153870765994
2.08,Very Good,J,SI1,62.6,58,12637,8.09,8.15,5.08,0.7932706635751616
2.01,Very Good,D,SI2,58.3,63,12639,8.28,8.25,4.82,0.8402430994337696
1.71,Ideal,H,SI1,62.2,56,12641,7.74,7.7,4.8,1.1018333610047806
1.5,Ideal,F,VS2,60.3,57,12641,7.42,7.33,4.45,1.3723915001680334
1.06,Very Good,E,IF,62.4,55,12642,6.5,6.54,4.07,2.4558456049874966
1.51,Premium,E,SI1,58.3,59,12644,7.52,7.47,4.37,1.3575167309293328
1.51,Premium,E,SI1,61.5,58,12644,7.38,7.33,4.52,1.3575167309293328
1.58,Premium,G,VS1,62.1,59,12645,7.46,7.43,4.62,1.258343557745042
1.55,Ideal,E,SI1,62.3,56,12646,7.43,7.37,4.61,1.299527276681016
1.14,Very Good,E,IF,63.3,57,12647,6.63,6.71,4.22,2.1747967883120105
1.52,Very Good,H,VVS2,62.8,56,12648,7.3,7.32,4.59,1.3430079893139446
1.51,Ideal,D,SI1,60.7,59,12648,7.47,7.42,4.52,1.357946188927095
1.32,Fair,F,VVS1,58,66,12648,7.31,7.28,4.23,1.7011997572276483
1.53,Very Good,G,VS1,62.8,56,12654,7.31,7.37,4.61,1.328960603602619
2,Ideal,H,SI1,61.8,57,12654,8.05,8.01,4.96,0.8483010279801422
2.05,Ideal,J,SI2,61.6,55,12654,8.18,8.11,5.02,0.8139144525406357
2,Good,G,SI2,64.3,56,12654,7.93,7.89,5.09,0.8483010279801422
2.23,Very Good,J,SI2,60.5,61,12655,8.4,8.47,5.1,0.706903771855779
1.51,Premium,E,SI1,58.6,62,12655,7.58,7.53,4.43,1.358697740423181
2.08,Premium,H,SI2,62.8,60,12655,8.12,8.03,5.07,0.7944005893442802
1.21,Ideal,D,VVS2,62.8,55,12657,6.77,6.84,4.26,1.9696585146687617
1.64,Premium,F,SI1,62.8,59,12670,7.53,7.51,4.72,1.18448882071325
1.41,Premium,E,VS1,58.8,59,12671,7.3,7.26,4.28,1.5259498881853681
1.58,Ideal,F,SI1,61.6,55,12671,7.52,7.57,4.65,1.2609308991844559
1.5,Very Good,G,VS2,62.5,59,12672,7.23,7.27,4.53,1.3757570674890691
1.73,Premium,I,VS1,62.2,59,12674,7.65,7.62,4.75,1.083391257827059
1.89,Ideal,J,VS1,62,56,12674,7.93,7.98,4.93,0.9341307150300946
2.06,Premium,H,SI2,62.6,58,12677,8.06,8.03,5.04,0.8087714602275539
2.03,Ideal,F,SI2,62.4,57,12677,8.09,8.02,5.03,0.8289011682069721
2.02,Ideal,H,SI2,62.4,56,12680,8.14,8.04,5.06,0.8359871197675376
2.02,Premium,H,SI2,61.7,61,12680,8.14,8.08,5.01,0.8359871197675376
2.01,Good,I,SI2,64.6,57,12681,7.82,7.88,5.07,0.8430352673407409
1.7,Premium,G,VS2,61.4,58,12681,7.67,7.63,4.7,1.1162375059664837
1.6,Ideal,H,VS1,61.4,57,12681,7.59,7.53,4.64,1.235603377831443
1.68,Premium,F,SI1,60.7,62,12681,7.72,7.66,4.67,1.1385961343136117
2.01,Very Good,J,VS2,62.1,60,12683,7.88,8,4.93,0.8431682277172632
1.65,Very Good,H,VS1,62,54,12686,7.55,7.62,4.7,1.1739638964671038
2.54,Ideal,I,SI2,61.4,54,12687,8.83,8.78,5.41,0.5698034713806129
1.51,Ideal,D,SI1,62.3,56,12688,7.3,7.4,4.58,1.3622407689047256
2.01,Premium,J,SI1,60.5,59,12690,8.12,8.01,4.88,0.8436335890350927
2.12,Premium,H,SI2,62.3,58,12693,8.25,8.16,5.12,0.7717532211436939
1.5,Good,F,VS2,60.2,58,12693,7.31,7.35,4.41,1.378036967932353
2.04,Ideal,J,SI1,62.6,55,12696,8.08,8.12,5.07,0.8233353554714972
1.72,Premium,H,SI1,62.4,62,12696,7.63,7.52,4.73,1.0958665433944168
1.51,Premium,G,VS2,59.6,57,12696,7.52,7.49,4.47,1.3630996849002526
1.57,Very Good,D,SI1,58.9,58,12697,7.57,7.63,4.48,1.2770340315413218
1.25,Ideal,F,VVS1,62.2,56,12698,6.93,6.89,4.3,1.8712213669242848
1.91,Ideal,G,SI2,62.2,55,12700,7.9,7.94,4.93,0.9196796324990251
1.5,Ideal,H,VS1,62.4,56,12702,7.29,7.34,4.57,1.3790140681223295
1.52,Premium,D,SI1,59.8,58,12707,7.51,7.55,4.5,1.349272811528486
2.12,Ideal,D,SI2,62.9,55,12707,8.17,8.14,5.13,0.7726044419028525
1.51,Good,D,VS2,59.8,65,12709,7.36,7.43,4.42,1.3644954233929845
1.62,Ideal,F,SI1,62.7,56,12712,7.44,7.5,4.68,1.2131049751179024
1.37,Premium,E,VS1,59.4,60,12713,7.27,7.2,4.3,1.6066552572739563
2.02,Ideal,J,SI1,59.8,60,12713,8.21,8.16,4.9,0.8381627960256088
2.03,Very Good,I,SI2,61.2,55,12714,8.14,8.26,5.02,0.831320458514115
2.03,Ideal,J,SI2,62.1,57,12716,8.06,8.12,5.02,0.8314512309631501
1.53,Premium,G,VS2,61.8,59,12717,7.45,7.31,4.56,1.335577050419985
1.56,Ideal,E,VS2,60.5,57,12717,7.56,7.5,4.56,1.2928153637563595
2.01,Ideal,I,SI1,62.9,57,12717,8.05,7.98,5.04,0.8454285541181452
1.74,Ideal,H,SI1,61.9,55,12720,7.74,7.71,4.78,1.0768715980741983
2.14,Ideal,H,SI2,63,55,12720,8.25,8.23,5.19,0.7613203668817483
1.13,Premium,F,IF,59.8,60,12722,6.82,6.76,4.06,2.2202348431742087
1.7,Good,H,VS2,62.5,59,12723,7.48,7.58,4.71,1.1199345310631321
1.11,Ideal,E,VVS1,61.3,54,12725,6.68,6.72,4.11,2.2882214437562953
1.5,Ideal,I,IF,61.3,56,12725,7.34,7.41,4.52,1.3815111019411626
1.52,Very Good,G,VS2,61.6,56,12730,7.37,7.43,4.56,1.3517150303578838
1.53,Ideal,H,VVS2,61.9,57,12731,7.35,7.39,4.56,1.3370473719349576
1.3,Ideal,F,VVS2,62.4,57,12734,6.97,6.9,4.33,1.7571544460443673
1.32,Very Good,F,VVS2,61.6,61,12736,6.97,7.02,4.31,1.7130360616738884
2.02,Ideal,J,SI2,62.2,57,12736,8.11,8.18,5.07,0.8396791764479
1.7,Premium,I,VS1,59.8,59,12737,7.79,7.7,4.63,1.121166872762016
1.7,Ideal,I,VS1,62.2,55,12737,7.67,7.63,4.76,1.121166872762016
1.51,Premium,E,SI1,60.6,59,12738,7.45,7.41,4.5,1.367608993876766
1.51,Premium,D,SI1,59.6,58,12738,7.51,7.48,4.47,1.367608993876766
1.52,Premium,G,VS2,60.9,61,12738,7.41,7.38,4.5,1.3525644977768045
1.51,Premium,D,SI1,61.6,57,12738,7.41,7.32,4.54,1.367608993876766
1.51,Ideal,D,SI1,59.5,57,12738,7.56,7.46,4.47,1.367608993876766
2.05,Ideal,F,SI2,62.2,57,12743,8.19,8.12,5.07,0.8196389970543159
1.39,Ideal,F,VS2,61.5,55,12744,7.19,7.23,4.44,1.571927219034365
1.3,Ideal,F,VVS2,62.1,55,12745,7.04,6.96,4.35,1.7586723272212559
2.2,Premium,H,SI2,61.5,58,12747,8.44,8.38,5.18,0.7283893624680987
1.1,Ideal,E,VVS1,61.1,56,12748,6.69,6.73,4.1,2.3273878717034258
2.13,Premium,H,SI2,62.4,56,12753,8.26,8.19,5.13,0.7693103805668712
1.5,Good,E,SI1,64.2,55,12754,7.17,7.22,4.62,1.3846595358866474
1.71,Good,I,VS1,63.7,58,12755,7.58,7.54,4.81,1.111769996014238
2.28,Ideal,J,SI1,61.6,57,12755,8.5,8.43,5.21,0.6864999725040246
1.51,Premium,G,VS2,62.7,58,12756,7.2,7.31,4.55,1.3695415548666996
1.51,Good,G,VS2,63.3,60,12756,7.2,7.28,4.58,1.3695415548666996
1.51,Premium,G,VS2,62.5,59,12756,7.28,7.34,4.57,1.3695415548666996
1.51,Very Good,G,VS2,58.9,60,12756,7.47,7.55,4.42,1.3695415548666996
2.01,Ideal,H,SI2,62.3,57,12762,8.1,8.04,5.03,0.8484201625899014
1.52,Ideal,H,VVS2,62.8,56,12764,7.32,7.3,4.59,1.355325266888299
2,Fair,H,VS2,65.2,56,12765,7.92,7.87,5.15,0.8557422650676872
2.03,Very Good,D,SI2,63.1,59,12765,8.12,7.99,5.08,0.8346551559645018
2.05,Premium,I,VS1,60.3,59,12766,8.25,8.21,4.96,0.8211183737263915
2,Very Good,J,SI1,60.8,58,12768,7.99,8.07,4.88,0.8559433795835668
2.23,Premium,J,SI2,60.5,61,12770,8.47,8.4,5.1,0.7133276307070959
1.73,Premium,D,SI1,60.6,59,12770,7.76,7.68,4.68,1.091597472183331
2.11,Very Good,J,SI2,60.8,61,12771,8.21,8.36,5.04,0.7826727387283502
1.65,Very Good,H,VS1,62,58,12773,7.56,7.66,4.72,1.1820148864554887
1.19,Ideal,F,VVS1,61.9,57,12776,6.84,6.79,4.22,2.044491492041506
2.07,Ideal,J,SI2,62.5,56,12778,8.18,8.08,5.08,0.8086261072207152
1.51,Very Good,E,VS2,62.7,59,12779,7.2,7.32,4.55,1.372010938353838
1.64,Very Good,E,SI1,61.8,59,12779,7.51,7.55,4.65,1.194678977102968
1.54,Good,E,SI1,63.8,57,12779,7.31,7.34,4.67,1.3275160336008407
1.5,Ideal,G,VS2,62.5,55,12787,7.26,7.23,4.53,1.3882422365832345
1.5,Premium,G,VS2,60.3,60,12787,7.34,7.26,4.4,1.3882422365832345
1.5,Good,G,VS2,63.6,60,12787,7.24,7.2,4.59,1.3882422365832345
1.2,Premium,E,VVS2,62.3,59,12787,6.83,6.79,4.24,2.0177561265334614
1.5,Premium,G,VS2,62.5,59,12787,7.27,7.23,4.53,1.3882422365832345
1.5,Fair,G,VS2,64.4,56,12787,7.16,7.09,4.59,1.3882422365832345
1.13,Ideal,D,VVS2,62.3,54,12788,6.64,6.7,4.16,2.23175311857505
1.71,Very Good,H,SI1,59.5,59,12791,7.78,7.81,4.64,1.1149078807540658
1.53,Ideal,E,SI1,62.3,54.2,12791,7.35,7.38,4.59,1.3433487498562577
2.14,Premium,G,SI2,60.1,58,12792,8.4,8.35,5.03,0.765629727449004
2.04,Premium,G,SI2,61.3,60,12794,8.18,8.13,5,0.8296906535839902
1.19,Ideal,D,VVS2,62,57,12795,6.76,6.86,4.22,2.0475319850243467
1.5,Very Good,G,VVS2,60.9,56,12798,7.34,7.37,4.48,1.3894364701487627
2.02,Good,J,SI1,63.5,60,12798,7.93,7.98,5.05,0.8437668106297287
1.58,Very Good,D,SI1,62.4,60,12799,7.41,7.44,4.63,1.2736685801169474
2.04,Fair,E,SI2,65.4,55,12799,7.87,7.93,5.17,0.8300149034876887
1.54,Premium,G,VS2,60.9,59,12800,7.49,7.45,4.55,1.329697568674447
1.56,Ideal,G,VS2,62.2,54,12800,0,0,0,1.3012531773280964
1.57,Ideal,H,VS2,61.5,54,12809,7.47,7.5,4.61,1.2882987248966524
1.57,Ideal,H,VS1,62.2,55,12810,7.44,7.49,4.64,1.2883993025158957
2.29,Fair,J,SI1,56.8,66,12811,8.79,8.69,4.96,0.6844756075470247
1.9,Premium,F,SI2,62.9,61,12812,7.78,7.73,4.88,0.9359879294950771
2.01,Ideal,J,SI2,62.1,56,12814,8.06,8.13,5.03,0.8518771323794864
1.91,Ideal,G,SI2,62.2,55,12816,7.94,7.9,4.93,0.9280798559139771
1.66,Very Good,E,SI1,61.7,58,12818,7.52,7.59,4.66,1.1742287705003844
1.64,Premium,F,SI1,61.3,58,12821,7.65,7.59,4.67,1.1986054593815756
1.5,Ideal,G,VS2,63,56,12821,7.32,7.26,4.59,1.3919335039675944
1.5,Premium,G,VVS2,61.2,59,12821,7.4,7.31,4.5,1.3919335039675944
1.81,Very Good,I,VS2,62.7,58,12822,7.68,7.77,4.84,1.0160778217318325
1.52,Premium,D,SI1,59.8,58,12823,7.55,7.51,4.5,1.3615900891028392
1.52,Premium,D,SI1,59.5,61,12823,7.5,7.43,4.44,1.3615900891028392
1.52,Premium,D,SI1,59.2,61,12823,7.59,7.55,4.48,1.3615900891028392
1.31,Ideal,F,VS1,62.1,55,12825,6.97,7,4.34,1.747130884148244
2.18,Good,H,SI1,63.8,57,12825,8.24,8.17,5.23,0.7441484569067737
1.62,Ideal,F,SI1,62.7,56,12828,7.5,7.44,4.68,1.224174844305573
1.51,Fair,E,VS2,65,58,12829,7.06,7.12,4.61,1.3773791633258767
2.01,Ideal,G,SI1,61.6,57,12829,8.08,8,4.95,0.8528743352034037
2.01,Very Good,H,SI2,63.4,56,12829,8.09,7.99,5.1,0.8528743352034037
2.01,Premium,I,SI1,60.5,58,12829,8.2,8.06,4.92,0.8528743352034037
2.01,Premium,H,SI1,61.2,62,12829,8.18,8.12,4.99,0.8528743352034037
1.72,Ideal,G,VS2,62.8,57,12830,7.65,7.58,4.78,1.1074328726961533
1.51,Premium,G,VS1,62.4,60,12831,7.3,7.34,4.57,1.3775938923247595
2.26,Ideal,G,SI2,61.9,57,12831,8.44,8.36,5.2,0.7008626630688589
2.02,Premium,J,VS2,61.1,58,12832,8.04,8.1,4.93,0.8460084164713768
2.02,Ideal,J,VS2,62,56,12832,8.06,8.13,5.02,0.8460084164713768
1.7,Very Good,H,VS2,63.3,58,12833,7.48,7.56,4.76,1.1296172158400672
2.05,Very Good,I,SI2,59.8,56,12839,8.32,8.41,5,0.8258137866421073
1.52,Very Good,G,VS2,62.1,58,12840,7.36,7.43,4.59,1.3633952073680458
1.52,Ideal,G,VS2,61.1,57,12840,7.39,7.45,4.53,1.3633952073680458
1.28,Ideal,F,VVS2,62.2,56,12841,6.95,6.91,4.32,1.8185609091566455
2.06,Premium,I,SI2,61.1,57,12842,8.3,8.24,5.05,0.8192981850786659
1.78,Ideal,H,SI1,62.1,57,12843,7.77,7.73,4.81,1.0466505821129857
1.58,Very Good,E,SI1,62.9,59,12844,7.38,7.43,4.66,1.2781466710697778
2.03,Premium,I,SI1,59.8,59,12844,8.29,8.24,4.94,0.8398206677013766
2.01,Very Good,J,VS1,60.2,61,12845,8.16,8.23,4.93,0.8539380182155848
1.59,Very Good,D,VS2,61.4,60,12846,7.47,7.6,4.63,1.264900934902398
1.51,Ideal,G,VS2,59.8,60,12846,7.45,7.5,4.47,1.3792043598163708
1.23,Ideal,D,VVS2,62,55,12848,6.85,6.92,4.27,1.9452001946382058
1.53,Ideal,H,VVS2,61.9,57,12848,7.39,7.35,4.56,1.3493350588814963
1.53,Premium,E,SI1,61.3,59,12851,7.35,7.4,4.52,1.3496501277775614
2.18,Very Good,J,SI2,62.6,58,12853,8.23,8.25,5.16,0.7457731085085975
2.05,Premium,G,SI2,62.1,56,12857,8.18,8.1,5.04,0.8269715596898184
1.62,Ideal,F,SI1,62.5,55,12857,7.56,7.52,4.71,1.2269423116024927
1.5,Very Good,G,VS1,61.7,63,12862,7.31,7.24,4.49,1.3963847381663825
2.03,Premium,J,SI1,62.1,59,12862,8.06,8.12,5.02,0.8409976197426883
1.56,Ideal,H,VS2,62.2,56,12864,7.45,7.47,4.64,1.3077594432147386
1.01,Ideal,E,IF,61.4,57,12865,6.53,6.46,3.99,2.7099496781447048
1.5,Very Good,F,VS2,62.6,59,12870,7.22,7.31,4.55,1.397253271668586
1.5,Good,E,SI1,64.2,55,12870,7.22,7.17,4.62,1.397253271668586
1.6,Ideal,F,SI1,61,57,12871,7.54,7.6,4.62,1.2541164794628594
1.51,Premium,G,VS2,62.5,59,12872,7.34,7.28,4.57,1.3819958368018328
1.51,Premium,G,VS2,62.7,58,12872,7.31,7.2,4.55,1.3819958368018328
1.51,Very Good,G,VS2,63.3,60,12872,7.28,7.2,4.58,1.3819958368018328
1.51,Very Good,G,VS2,63.5,57,12872,7.23,7.19,4.58,1.3819958368018328
1.7,Very Good,H,VS2,61.9,60,12874,7.57,7.61,4.7,1.1332262165296532
1.7,Very Good,H,VS2,62.8,58,12874,7.52,7.57,4.74,1.1332262165296532
1.72,Premium,H,SI1,61.4,59,12880,7.64,7.71,4.71,1.1117486672117272
2.48,Ideal,I,SI2,62.3,57,12883,8.64,8.58,5.36,0.6022565707539854
2.08,Premium,G,SI2,62.2,60,12883,8.16,8.09,5.06,0.8087129824197833
2.02,Ideal,J,SI1,62.7,54.2,12884,8.03,8.08,5.05,0.8494367548174266
1.42,Very Good,G,VVS2,62.6,60,12891,7.14,7.17,4.48,1.534166584997188
2.05,Premium,D,SI2,60,58,12891,8.31,8.23,4.96,0.8291584643354936
1.15,Very Good,E,IF,59.2,57,12895,6.78,6.86,4.04,2.185224980034114
1.64,Premium,E,SI1,61.8,59,12896,7.55,7.51,4.65,1.2056170348790884
1.58,Ideal,H,VVS2,62,56,12897,7.44,7.49,4.63,1.2834208670808878
2.01,Premium,E,SI1,60.4,61,12898,8.05,7.98,4.84,0.8574614681934294
1.51,Premium,F,VS2,61.8,56,12899,7.46,7.32,4.57,1.3848946782867326
1.49,Premium,G,VS1,60.8,62,12900,7.41,7.36,4.49,1.4162976368297207
1.2,Very Good,F,IF,62.3,60,12905,6.74,6.8,4.22,2.0363762268643377
1.51,Very Good,G,VS2,63.5,59,12906,7.2,7.13,4.55,1.3856462297828194
1.22,Ideal,F,VVS1,61.5,58,12906,6.85,6.9,4.23,1.9808960135976867
2,Ideal,I,VS1,62.3,56,12907,8.08,8.03,5.02,0.865261685485989
1.53,Ideal,G,VS2,62.8,57,12907,7.48,7.43,4.63,1.3555314138374441
2.28,Very Good,H,SI2,63.3,54,12907,8.36,8.29,5.27,0.694680920823948
1.52,Ideal,E,SI1,62,56,12907,7.36,7.34,4.56,1.3705094970015104
